date,subtotal,tax,total,currency_code,payment.type,bill_to.name,vendor.type,vendor.name,vendor.address,vendor.logo,img_file_name,img_thumbnail_url,img_url,pdf_url
2012-09-03 14:49:00,11.36,2.66,13.02,EUR,visa,Mitch Willingham,accessories,PARFOIS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-05-29 00:00:00,11.36,2.66,13.02,EUR,visa,Muhammed MacIntyre,women's clothing,NKN NEKANE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2013-11-10 15:31:00,11.36,2.66,13.02,EUR,visa,Muhammed Yedwab,mixed clothing,GARCIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2013-11-19 16:58:00,11.36,2.66,13.02,EUR,visa,Muhammed Yedwab,mixed clothing,GARCIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-28 19:23:00,11.36,2.66,13.02,EUR,visa,Muhammed Yedwab,men's clothing,ALVARO MORENO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-09-14 00:00:00,11.36,2.66,13.02,EUR,visa,Muhammed Yedwab,accessories,LA CASA DE LAS CARCASAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,62757371.jpg,https://scdn.veryfi.com/receipts/23d19623-e7f9-42a4-949d-ed7bf4b60980/thumbnail.jpg?Expires=1648359840&Signature=F-3pC81VfKXrmzyOkfIxwz6X8BojfaOnJ-sYYMtzk5WhD-TgCQs~c3frAy2QNJhQHTGwwYuvDR0EKKGBGT48JPqXC-M~Y-Q2Aqm4-qqRQgZt4CmVaPj5Iz6ECYMj0h1ocK8hVVfJeOe6QrWAJIgYpCycjYeK3Aq12Z~G9x5k40zK-cIhqfNKhkgzisPsnMD1kicwrpbQVEWQpCLDMvVHx3Nsadi1WA0gppU0omla6qLNRjnL~9eQX12CpJTWOi2ErSY0-ntPP2~rGX5GRiuEboYyIiA7ZC~Z7O8OZkJOe7dXuTP2WcKNHWJYW5p2yM5ALRR2urT9suucdlAK~lN6eg__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/23d19623-e7f9-42a4-949d-ed7bf4b60980/e9b602c0-86f1-4bc1-b6ef-742cabe6bb29.jpg?Expires=1648359840&Signature=YYnvprK2WDwl3mI1H68Efr4qMpxnujP1ddg36~EF5ANhTr2UBHP5U9wQXwh0AyU~i3e8HQmVbQ0MyhXda-CbkGeqx~vJbWoBYQlKMro33Kdlk6Hj0SkosOf27Mme0Ofi3x5UAMF4aWuAiOclr1dsgGkgDmWkRMcAi6ME69UzVu9qctGkZkEXhqtol9NkVjfQEuWP89ihZYwvNp1W3L~P2c-cFxslvB-SrJPT336K8JPAGeLlQ1f3AgAB9r8i2GZpfMwuOo-XSTQcKLrgMpap3K802pdy4S-QSst6YDI1qvlxWmlwba-BCwumsXWGRPgQGCq~-Khf6atcOH3N3nL9CA__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/23d19623-e7f9-42a4-949d-ed7bf4b60980/2d732807-2f64-4649-aa11-60a6b424044e.pdf?Expires=1648359840&Signature=fofAwJIgrW~wpZ~cy00s4AWDHIis6XgZq2kgQQeKkJRRLi~2KGC~hA1IbXfzg~74E8GvTcuBT1gmaFMGEqqwW~TjN-TyTyqflzq5xvJz8NNk01Hp1OMTQ7z79bL-t1EEttDpGAfzwReNUVYZKoxfuPkp3qoUuP6Q2rV3llVn8q3OjHzoH5Sf5NnC4WZ8UO7gXi9vehlAcf6tSrMqTAitt3KuADCfpHt~MGg4tmbkmwb4mtl0eVM0jceuJs4SZK~I4h6t5e0rLSRALOrqfvh7TgCRvidt3afx8nxQBVrMMe~n7BG9RB6DXYjTja522yjhuvsKIa-yqBamOt008UQF2A__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ
2022-09-16 00:00:00,11.36,2.66,13.02,EUR,visa,Muhammed Yedwab,accessories,LA CASA DE LAS CARCASAS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,62894509.jpg,https://scdn.veryfi.com/receipts/47037bed-0aa4-4ee9-85ab-27dbd13d320d/thumbnail.jpg?Expires=1648359842&Signature=A8MJq4TM9tMnmWkBby4FdS~SGs5EReQYsMuSQDfGaP5oab13QDVgYstek~lp8dcJr-f8UT0qfipBCde6eQ23Rt7EyzKFPqTyygpbDKTrZ~el1mgbCd470VkbQ0PyzCcT~mnuluToCLCkL-fqld6c~Ucyn~6FlDYQVhG-wvbcZ1UXz4yd1u2cKpxV~Ftqik7XVP5WYXCksyfIu1dkWo-oDlA7UWfvdQtNKD9rKbjvyPnMzvdyN-BWcez6D~JwszntUVEikVJnZmqy-GLu341folmnAasC6ScUfQ2aP85hCb1UdV6JU87DEoTSqqE0jcot6a-sywWXsFPXUqe2ydzK1w__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/47037bed-0aa4-4ee9-85ab-27dbd13d320d/54626886-db44-42ad-a9dc-cc06ccf306bd.jpg?Expires=1648359842&Signature=JIaqOWWhILzHMg5WfMXC08X5XU4b~NTOVpkXj6u7Fh0u5WEHbPw4-HHWw4wv97IAh1ZikJxLG0VqtiL9pRk4WujLlJTa2UT~A1BUNdcE7Fb-Pn9zGGtLOY0wfFhBdwVR289DsPxFt0c8srfmJ7edropzqZnH8yR9BsFCetrv6CN-wP1aZuRbsuapiLBGEWvGbaFU0FjcyqpyHqYBQHf4MphlyuO5g-C-HWesOAN2HHX1w~NaojlFR8wPA7psRTevKUdbrtVs1EWba3IDewqJG01Tv78ezYeCPYvJtcSOZg~A2~2kJZq-I2PhFBFalOcq44Jgn2PsLuvzwoACPQt18g__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/47037bed-0aa4-4ee9-85ab-27dbd13d320d/20fb9754-b989-46b5-a5ba-a71982a00953.pdf?Expires=1648359842&Signature=I85HXC59OL-~zSrLrxa9kzgSOXeLkTxutwE~CqTCwapedJJXLhgf7o4u82yLGjSATZqklHmZ7MH3QsN1TceTyi6~86qmpyRH5mZ5aip5kkk8AzNU~NGaZTbJLPBnrnVGgL5njRkI8zVVn~d5IkvmCsQdyhXzvkbppGbskj9lE2XPojSwHGK5Abwf059eH71H9ahuEF2eolJMjlMw9Zdn3rwVv87smTzm1DJsXqO2wA35Wmyj7VhYPNtYTS79HgW20UIFK4XkLQBhElcL4IunURWGzeizKPLQ8dyV8ZbN3S5wxllBBSN4B0uE3sxdO7OX0ok3FM9O8mz57ebh5FmTMg__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ
2022-09-17 00:00:00,11.36,2.66,13.02,EUR,visa,Muhammed Yedwab,sportswear,KAPPA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-09-21 00:00:00,11.36,2.66,13.02,EUR,visa,Muhammed Yedwab,sportswear,KAPPA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2020-12-31 00:00:00,11.36,2.66,13.02,EUR,visa,Nancy Lomonaco,accessories,PARFOIS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,62894400.jpg,https://scdn.veryfi.com/receipts/9cb6fed1-1249-4737-8f67-184ef18082b0/thumbnail.jpg?Expires=1648359841&Signature=ICGSGrsYJwBqhBVuZQWJWuvoJLZujgzyb6s~33MkYf1bYP1QQDk0Fakg7cy8ffHHvUd022~XIcCvnU3zm8UE5noYHhJjhU90z527gV9yuAjYNgGDXHPvLqEoLZxfpQxKim5Blbjet8z5OI6WjnENdOgLP2oMkrfU9tk2ECbUZoMELDz0W2acdVQCuoM1JKVnFqpq3FrLIbw6aWCCN-AVJovZgCT6URulVEnCiKrMcrcB0Y2hVSnOsrfHvhzKvg6IrTUxN825m69rrs8ptN2x7Twn0CKTSGqNStZYAfUhuqY4doBax3CNxv80bv2Q5YiUeyr3IOXe98z58-SglsXKvQ__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/9cb6fed1-1249-4737-8f67-184ef18082b0/2cdb882e-c387-44b8-98e0-7585157cdbb9.jpg?Expires=1648359841&Signature=Oz7KzeD5W3kEYhqGc2Gd9vTOrXZ3FX112qLm9CmwtcM~OQ2a7LvYiv9c3cwAiDMQAx8GkDe-jubooJUm9KQ~a8xM6NbZflNBPwDZEYpqJnZ2tDrqFHTLAfC6-VtDJSiZ2K-NmxHhh7XdibdPVKOf4znxd~mCnUR3R5S8hx1sgnTWu0IrE8EC7GltoDdU9ghc8BuM7HpDzuArDvdlZx0eWfiOysxQdBLAj0XQknXBTmrDazUuJRPqlIJwYUC0l0Fq10Lcq14tQfnLycPsIkeUxha~xceb9fXeaqbjx6GsICsu9tjFm29niX5XG~owDxGijrYng6Yn9PIhogGuIPbrvQ__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/9cb6fed1-1249-4737-8f67-184ef18082b0/e29794e2-1df5-48e2-9071-3be48d35dac1.pdf?Expires=1648359841&Signature=as~Bp2ohb7AmsdwWLa~WTq143Yt3LGMgnmGBKE3FRPVz3zeNHqlwK5IZ~FUq2pUJPRZNA0VUJoW--cveJQ8hR2C8-jeOF1Z1cJ-Dicm37mxArmmzn4QxJ-Scm79eh4FIsey50Sv7WL85BfsBsvRkghg0iVVMrXYGIA-XfJNOP5GiyKeJQBEIPdA6QjE~Xjh~gnDIjAcRu707cPcVNCtpXI5rJ1szweubAqv9xbIh3gf4~5WuF5F5ULfFwHYqkydeKkmZh6SlY67hNzxGTovTaOQsBIJ-5nVu~dABygfrgWPmHQo9uvuUN3lipcc-ZjOFdKwu9CohrMw8sd9OS8tJLA__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ
2021-11-28 19:23:00,11.36,2.66,13.02,EUR,visa,Nat Carroll,mixed clothing,NAUTICA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-11-28 19:23:00,11.36,2.66,13.02,EUR,visa,Nat Carroll,sportswear,NIKE FACTORY STORE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-11-28 19:23:00,11.36,2.66,13.02,EUR,visa,Nat Carroll,women's clothing,NKN NEKANE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-02-15 00:00:00,11.36,2.66,13.02,EUR,visa,Nat Carroll,footwear,CONVERSE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-02-19 00:00:00,11.6,2.03,12,EUR,visa,Nat Carroll,footwear,CONVERSE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-04-19 00:00:00,11.6,2.03,12,EUR,visa,Nat Gilpin,mixed clothing,ADOLFO DOMÍNGUEZ,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-04-21 00:00:00,11.6,2.03,12,EUR,visa,Nat Gilpin,mixed clothing,ADOLFO DOMÍNGUEZ,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,62716004.jpg,https://scdn.veryfi.com/receipts/74279dee-5769-4fd5-a4a3-6ba9627792ce/thumbnail.jpg?Expires=1648359839&Signature=Xk875QV1PhrsR219jg1avlQr6woHFwH0zqDXTD38AaayF14PKtzo8JNCPrIt8kW3QD8e7R9K-n28d2SgGiGbGi08F9Hoho6s~atL1IC9pM0rUXuDqRmwi2drJhW7fLH~QYOatlvKW7uC9157bH~n0u45jlNP3~W5waVeM7a-RojjDko0ZXyoFl-kUzsCffIPeswwCV-vtQfh6CkOH3VQybefZ135G6PtwZzrkIvSMZmINBI1kXFzIwJ7xBnTuEs3QEg3LwXvwwJnHu913GzkoplJ4eFwEygNnANd7eIny3D18CPXi42MsRCyyXTauCWcy20rFilonnMZ2tXLpeaLZA__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/74279dee-5769-4fd5-a4a3-6ba9627792ce/f82620f0-86be-4c5c-95b1-ead69b5672ed.jpg?Expires=1648359839&Signature=VtQfNlZRtbvXRaiHKw4X2d~CrDs6oXq4x2030ytA4XhxdKXYErg9ViTYInwlRKh8WKlGCzBIUbJ8sABMISgAtNIOYMuYiI-MzakC8pmXaJw4J5IF45pfMjkzfOPr-0JAqE2EKC6lfBRyrAArioC0q~RxGMyARppqYE0-keIAaBkQj4z2xVlROg~i4jABhWqmYk3mlSnkoWc~2BfxfEGTMNjm3W4qIeCcbn5cunvI7tMB5Eqs9dZDSVHPt75f-Z8YVC3Mz6HyTmnm5TUQL3c4s9zdKhyfMj7OkKJJ-TtTg8kVlmgLB77Tb8JvqNVpLAlOfkeyWVP02iVLTgHXUbPVvQ__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/74279dee-5769-4fd5-a4a3-6ba9627792ce/3931fd9c-3f28-4eb7-8515-9d9f713d80f7.pdf?Expires=1648359839&Signature=NjClAzIsitr1EeR~Dfz8t8wz2uyoBJkPp1a4RicrWkLAKoucdVQoaWJ-r8zBl78aV~N5TN79nn4831Q~ONSJmnPdob5zFLlxqu9ParXfM5pE0zHCBqmYkYk~g0JtVz-Tl19IzNakt0Vz9JGoyi-sc1JRj7EgLdkF9ruU1r56rMXaug4RGYDhDhLpdy-HZ8bw67MCoVgKv~eCYjZuuJOEvqfB9lin6svzZMakxSivzZ9FMjX2XRRw5LxPgVJA3jWD-S~bmtu8H-Lo87bcLDImzdxgCPJrV~aT4VbZeszP9yjM~A~idVM-XZHSDJuDhvOYBr2kozAo4HJisJbM0QU5yg__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ
2021-04-22 00:00:00,11.6,2.03,12,EUR,visa,Nat Gilpin,mixed clothing,ADOLFO DOMÍNGUEZ,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-04-23 00:00:00,11.6,2.03,12,EUR,visa,Nat Gilpin,mixed clothing,ADOLFO DOMÍNGUEZ,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2020-09-19 00:00:00,11.6,2.03,12,EUR,visa,Nat Gilpin,mixed clothing,MARINA MILITARE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-22 19:23:00,11.6,2.03,12,EUR,visa,Natalie DeCherney,home_goods,HOME INTERIORS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-22 19:23:00,11.6,2.03,12,EUR,visa,Natalie DeCherney,home_goods,HOME INTERIORS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-22 19:23:00,11.6,2.03,12,EUR,visa,Natalie DeCherney,home_goods,HOME INTERIORS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-09-06 00:00:00,11.6,2.03,12,EUR,visa,Natalie DeCherney,home_goods,HOME INTERIORS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-31 00:00:00,11.6,2.03,12,EUR,visa,Natalie Webber,women's underwear,CALZEDONIA,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:23:00,11.6,2.03,12,EUR,visa,Nathan Gelder,women's clothing,NKN NEKANE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,62894513.jpg,https://scdn.veryfi.com/receipts/b92df6e2-3144-47fe-969d-60ad1489c87c/thumbnail.jpg?Expires=1648359842&Signature=CRsUWO1KmJxFrnVcVD7izvUJcvey~r7lI3CqL4Vh6huGNie-WJj7efU9fz-Q7Xnta~WWLiK3oN5-Yeqz7LRU0UNRGHPuiC-e3r5Uw6ow8Gs6Q8gWI8p1LUSCnuzcnc99TyJvXKLt-pO9HkXek9n9KN1XEOeGPEJr9edVZvZeZj0LgZyl0QFzhCkgmgPAhBHg8IvNzbi~bzAvDLUc-eHUyoldNIf0txt-90A0iRRrcnukCcAGcSDewUOmMIzba4-M9ZS1j9mUqF9uoN1ejp~P2kLDPSoYj-HJsyKkNi-waUOUpZWhNbljfd5uhaxJVwVMZCjieTw~qFJ8HkxqC~aJFw__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/b92df6e2-3144-47fe-969d-60ad1489c87c/e24671e3-3907-4b57-ab8a-ab635ad6abbc.jpg?Expires=1648359842&Signature=ErCH4xW2VninzQKivhDu4li5~DZ~lrp5ebiQ1jkC-Apdx02GtmNa63rObd6lu~wzEBf9CZGIjkdE6lueHJQKOKcbvQw~-YayU7aVfXiajHcVv21CwG9lN4zwdd81q1ulraypJo6R~UIpMvPAj7pOsREg1F~kbOys1PHe5H1ZfONJtUZG~5~BTIk62g6QkURCHygDqbxwccp0XLhCpPBd-G0Durl2~k91Qeq4VxEZ1E6VYGM4MSnjDQ6E36kn1uzmTiAMo1xhs~xHtnXNx-Pqsq6dwdiCKKrkvPkRDErZS1w7Anbze9GFkbjxLb1AdISNIl2GVu~5ZYeF75udOzFBQA__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/b92df6e2-3144-47fe-969d-60ad1489c87c/026b7efc-91f9-4a9d-9fca-508da257429e.pdf?Expires=1648359842&Signature=a-ICL7m-ah1ESwWODOaQAKRnMSZfRI95H~HjUgl~giUDFAi6tPpbo2pJWu3HLByk32eBw7h6kYS44NvoFmg4k~fDXkO4cN~QgQ1O-ETCqtDfYD9FpkUoJFYSt7xaJN-rENr2uLHvLAZ-gyRQXMogVBi1iBp0yOOQfktd8ByEUA~jCkxIAUtf2fU4kIpXDPuFWBjLkOiOacag4JWuRAIdXTloiumNODjXHZRx9EDqtiC58nK8SeXBG5qY9XYgtKyNA3LaakVE9cFYF4M1se3NtNf4YtQLzM9K3TUXHx6eSIBNZzC8KK736bFA4NG7W8YIvcgYaOQxjQWDKk3rcOTJUg__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ
2020-09-19 00:00:00,11.6,2.03,12,EUR,visa,Nathan Gelder,footwear,DUUO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2020-09-19 00:00:00,11.6,2.03,12,EUR,visa,Nathan Gelder,footwear,DUUO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2020-09-19 00:00:00,11.6,2.03,12,EUR,visa,Nathan Gelder,footwear,DUUO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-22 19:23:00,11.6,2.03,12,EUR,visa,Neil Ducich,Catering,LINDT,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,62715984.jpg,https://scdn.veryfi.com/receipts/e8a7842f-49fd-4dd4-b146-0885fab99c9c/thumbnail.jpg?Expires=1648359838&Signature=SJSffEA1UmHu~WF8BRP7TqAz9WqVDNZIGzOVfoMngzBNV5xcQM760CZXJxN6~VgsBGglLeqYwxL~nXiV5kRNEaLtPKw24RMwLLlWeqcrwCMET4dkP8Dvs0Z4JwcdsYnXkRC~t6skJN6RcIRoeFRYx1zs19ZrgyrG27fYuAs6LAfvVa41pTc9pOLvLoF45UP8wI7dbaTCKZQ3Xe11UDYucdnZq1bQIINIe4Lz-f601SnOrutlWL8VfUXGYu2FqM6EHZvPX9gMkqWtQcuo2YbXatzg5aWMYyBYbgquj6fcQwAKZYy0vqmQYGEMzYhbMe36aaLo~suz5IsWuqVhp1CKCg__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/e8a7842f-49fd-4dd4-b146-0885fab99c9c/ac39d51e-948e-4d39-8ae8-3340f9eac344.jpg?Expires=1648359838&Signature=fQP~MKKRNuvaZ51nBG9ISD8bYEHBdBnqjRbQir6-Y7LFqADCVdkjbBgulM5md9nLc0ozybjtNkYZN068pJamMOZqolnpGNRYBZa3xpFWRlnvZu5XYJ~muXjtY156ZXvQgz41OItpxkQKQuWw96RWvVPAeH0uJwz97KfLFFRVfiYttRzX~ISzQYtTIr9hpmiegcV7eR8MoGn5kiGGrm3hL~5joSYIIpt6BL-UYcyJA-cbrdy0j2ovCryIDD3LAe3fb-PwDVOYFw0OLWkkEQtRmC7-0sUObN9GnBrjPTXEBdag-U83J1vbS~63N-b3TxZlO-11QwufD7dOZVtcVwYXHQ__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/e8a7842f-49fd-4dd4-b146-0885fab99c9c/800f6754-6388-4677-ba51-511fcb41dbec.pdf?Expires=1648359838&Signature=ZOrIKOA-fAgB6zWlpJRvxO0pHqEikiGqJ5T~B38acm0kVGpTYo-n9xKUSWxFZlt2wujIhGnOEKGMkE4GvP14bNwELQv-b3zkR~GnwKkjA5XwySGJlt~vzoreyGSeSC4Cr7ku~tqKfIdA1yqelbncJAwC5evlQSrNjq6TxOILv1sFL~djT4DVS8nv~EsiR2YSgo71QHg9vgEp5r2XxrFgo8jcLapMxuMdU76PKbhruXx6jbEr02YuSkfvwPLvzAddIbYRJonWnMg4wu9Oi5KdT1V9YXIKlYa01IyRt28ueA~yy6q7oJhtB6VYRfiOHTiBU99PRTWzD1JHp2WYKeSrYw__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ
2021-11-30 00:00:00,11.6,2.03,12,EUR,visa,Neil Ducich,footwear,NO NAME,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,62894368.jpg,https://scdn.veryfi.com/receipts/6f6ef3f6-4e68-40d6-b171-6dec3b80eaa4/thumbnail.jpg?Expires=1648359841&Signature=LINGRJfFfmaAuq1t6LkOSSaxW1yiQ-T7eZbWny5NX38PPAA7Qs3-VdKsNdXnuLNNs7dkmcgzz0DKz9ZfZiwLUfnpSd~5Uk9FeN316zmBM9VKBsW7C66jADlpZAEdrYwAMBz8VSXJ0T~QQsxtC4~07ZnIiVxJd5T7fsUdYa5PZExa6G3-b4I3g45Tb14LpVOaNuWLpdbxmHxAkDdIKgBZBqIEeK0z-FeGbYcfgEUn~nr0eigvPWXlRr~WqnIzFRWd76B-7FyXQvY6fy3XLgNwlodUEp5pH6srAgkYw2AgPXlQ5jilT2fuPTXt8cx1LWd4-Qnyz3k-z0IvH2~R~9dmYg__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/6f6ef3f6-4e68-40d6-b171-6dec3b80eaa4/4811eb09-9aac-4a8d-8d49-4028cf01fde4.jpg?Expires=1648359841&Signature=IVh5IaKVM9BWrKL4ZLJUZU9qekBmiDvz6KmNlVX0w-wAn59Ha1pbxNZCfmc5Q4bsrQ-WVz3UuW7YSw0spfdEuzGTTvNH~1GqY4fUe7Yefr6gBmj~NXprBPVPdx2BXGstMJdGuK~qJHrHAByJcrjgT7xTIb4Tmt-m73Q2~2r3LcYIwk8MccFXWbGwYbE5vwbp5EYEdaVeJZFC5l6~1TP4EfeY5h2jHf4sdau7-B9Oh0PpqlAX~U99meoNJNKPV0Foscfj8m~aLKqFBi4tPsLfrQ6h-E~zfnMy3XPqANC4aYlxvWjwqWszoJeDOU7lEaZdwkuN9iaH272VNHe~A4sSfQ__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ,https://scdn.veryfi.com/receipts/6f6ef3f6-4e68-40d6-b171-6dec3b80eaa4/11b63a9f-2bf7-4723-bfa6-a40f42cad37b.pdf?Expires=1648359841&Signature=cQpZDdUsqJx0yuNiuMH9yWRKodQEGiB5rwvr3HS03EcJ9uP-t0XYKbOCDoDxIZYlkZGZpr5p1OTPob-qKcaiIbCEJZDBgtw6q3IH7zm-AECA6gB1U6TVyXVfSx3Uw85xMtBRN0zMZLiWWra8VnsG-YfIfZhgYiKRsAGncVi6avfEnkNHbPIBaSc0lu0qoFeWzmBXM2t1mh5Y1hvf5zOAGu3MFNWX-tTVIY5rfeqg6T0A1lTuHZJ3hA4e9ECcq~T6Yln6xTX-y9aK6GA0i-WfXGtX3bcPqetMU30krQzzVDlV3eglwmRajGdLWmiVs2mSIrZfD4ddQxbtlAf4oZLIsA__&Key-Pair-Id=APKAJCILBXEJFZF4DCHQ
2021-12-01 00:00:00,11.6,2.03,12,EUR,visa,Neil Ducich,footwear,NO NAME,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-02 00:00:00,11.72,2.13,11.72,EUR,visa,Neil Ducich,footwear,NO NAME,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-12-28 19:23:00,11.72,2.13,11.72,EUR,visa,Neil Knudson,footwear,DUUO,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,11.72,2.13,11.72,EUR,visa,Neil Knudson,women's clothing,NAULOVER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,11.72,2.13,11.72,EUR,visa,Neil Knudson,women's clothing,NAULOVER,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2022-03-26 15:24:00,11.72,2.13,11.72,EUR,visa,Neil Knudson,footwear,SKECHERS,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-02-20 00:00:00,11.72,2.13,11.72,EUR,visa,Neola Schneider,men's clothing,HARMONT & BLAINE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-02-21 00:00:00,11.72,2.13,11.72,EUR,visa,Neola Schneider,men's clothing,HARMONT & BLAINE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-02-22 00:00:00,11.72,2.13,11.72,EUR,visa,Neola Schneider,men's clothing,HARMONT & BLAINE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-02-27 00:00:00,11.72,2.13,11.72,EUR,visa,Neola Schneider,men's clothing,HARMONT & BLAINE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
2021-03-01 00:00:00,11.72,2.13,11.72,EUR,visa,Neola Schneider,men's clothing,HARMONT & BLAINE,"Carretera de la Vila 90 C.C. The style Outlets, local 62, 63, 08840 Viladecans, Barcelona, Spain",,,,,
